state_fips,state_usps,week_end_date,vacc_pct_full_18p,vacc_pct_any_18p,booster_pct_18p,cases_per_100k,deaths_per_100k,hesitancy_pct,population
01,AL,2020-11-18,,,,295.06701047109397,2.880931689334632,0.17350746268656717,5033094
01,AL,2020-11-25,,,,314.518266497705,3.675671465702806,0.17350746268656717,5033094
01,AL,2020-12-02,,,,347.89733710516833,3.5763289936567846,0.17350746268656717,5033094
01,AL,2020-12-09,,,,464.10816090460463,5.443967468121994,0.17350746268656717,5033094
01,AL,2020-12-16,0.0,0.0,0.0,505.7127881974786,4.251857803569733,0.17350746268656717,5033094
01,AL,2020-12-23,0.0,0.0,0.0,574.7756747638729,7.7288443251804955,0.17350746268656717,5033094
01,AL,2020-12-30,0.0,0.0,0.0,442.09386909920613,3.7551454433396234,0.17350746268656717,5033094
01,AL,2021-01-06,0.0,0.0,0.0,543.7013495078772,4.231989309160528,0.17350746268656717,5033094
01,AL,2021-01-13,0.0,0.0,0.0,532.6942036051781,15.199398223041333,0.17350746268656717,5033094
01,AL,2021-01-20,0.0,0.0,0.0,370.7262371813441,10.510433542469105,0.17350746268656717,5033094
01,AL,2021-01-27,0.0,0.0,0.0,386.0845833596591,17.64322303537347,0.17350746268656717,5033094
01,AL,2021-02-03,0.0,0.0,0.0,317.3793296926304,20.5042862302989,0.17350746268656717,5033094
01,AL,2021-02-10,0.0,0.0,0.0,217.6394877584245,13.649655659123393,0.17350746268656717,5033094
01,AL,2021-02-17,0.0,22.0,0.0,142.29815695872162,9.1196389338248,0.17350746268656717,5033094
01,AL,2021-02-24,0.0,28.2,0.0,138.84103893152005,7.8281867972265164,0.17350746268656717,5033094
01,AL,2021-03-03,0.0,30.8,0.0,138.6622224818372,5.662520906623242,0.17350746268656717,5033094
01,AL,2021-03-10,21.5,34.0,0.0,84.56031220557375,3.834619420976441,0.17350746268656717,5033094
01,AL,2021-03-17,24.4,37.8,0.0,160.23940741023316,2.8014577116978145,0.17350746268656717,5033094
01,AL,2021-03-24,26.7,41.6,0.0,63.65865608709076,2.4040878235137275,0.17350746268656717,5033094
01,AL,2021-03-31,29.3,44.3,0.0,53.327038994304495,1.3113206310074876,0.17350746268656717,5033094
01,AL,2021-04-07,32.6,46.4,0.0,41.62449578728313,2.046454924148049,0.17350746268656717,5033094
01,AL,2021-04-14,40.2,50.5,0.0,65.78458498887562,1.4901370806903267,0.17350746268656717,5033094
01,AL,2021-04-21,42.7,52.2,0.0,70.45368117503865,1.4702685862811224,0.17350746268656717,5033094
